research_area_id,member_id,area,normalized_area,sort_order,extraction_source,strict_extracted,permissive_extracted,permissive_only
rea_00aff71761,mem_980064fac2,depression,depression,0,both,yes,yes,no
rea_12782b074f,mem_da080c48f2,neuromuscular disease,neuromuscular disease,0,both,yes,yes,no
rea_a482882ed1,mem_da080c48f2,music therapy in healthcare,music therapy in healthcare,2,both,yes,yes,no
rea_6046fbeba3,mem_da080c48f2,studying the practical implementation of music therapy,studying the practical implementation of music therapy,3,both,yes,yes,no
rea_c09d039c43,mem_da080c48f2,music medicine into clinical care,music medicine into clinical care,4,both,yes,yes,no
rea_92dc094b99,mem_da080c48f2,pain,pain,20,both,yes,yes,no
rea_a32e154cfb,mem_da080c48f2,child cancer centre) including icu,child cancer centre including icu,5,permissive_only,no,yes,yes
rea_9e817efba8,mem_da080c48f2,acute neuro,acute neuro,6,permissive_only,no,yes,yes
rea_2990681eab,mem_da080c48f2,mental health,mental health,7,permissive_only,no,yes,yes
rea_4b35d8b7cc,mem_da080c48f2,adolescent mental health,adolescent mental health,8,permissive_only,no,yes,yes
rea_f0205e5b92,mem_da080c48f2,jb music therapy inc,jb music therapy inc,9,permissive_only,no,yes,yes
rea_5e9ec3f5f1,mem_da080c48f2,virtual health,virtual health,10,permissive_only,no,yes,yes
rea_952dbe87f8,mem_da080c48f2,music therapy,music therapy,11,permissive_only,no,yes,yes
rea_e43d44526a,mem_da080c48f2,in the news south health campus arts for wellness concert series,in the news south health campus arts for wellness concert series,12,permissive_only,no,yes,yes
rea_f71a678aa5,mem_da080c48f2,south health campus arts for wellness concert series,south health campus arts for wellness concert series,13,permissive_only,no,yes,yes
rea_73291794ab,mem_da080c48f2,south health campus year round music,south health campus year round music,14,permissive_only,no,yes,yes
rea_f697b7375c,mem_fb9b9dd954,borgland lab uses electrophysiology,borgland lab uses electrophysiology,0,both,yes,yes,no
rea_b20b5cedea,mem_fb9b9dd954,behavioral neuropharmacology,behavioral neuropharmacology,1,both,yes,yes,no
rea_fe8e7307fa,mem_fb9b9dd954,drugs of abuse,drugs of abuse,2,both,yes,yes,no
rea_ec19559041,mem_fb9b9dd954,mental health,mental health,3,both,yes,yes,no
rea_d8c998544c,mem_fb9b9dd954,mathison centre for mental health research,mathison centre for mental health research,19,both,yes,yes,no
rea_1c4192d06a,mem_fb9b9dd954,chronic disease,chronic disease,4,permissive_only,no,yes,yes
rea_f4c721e2c6,mem_6734c9213c,pain,pain,0,both,yes,yes,no
rea_9eaa14357f,mem_6734c9213c,vision related issues in the pediatric population,vision related issues in the pediatric population,1,both,yes,yes,no
rea_08585b942f,mem_6734c9213c,surgical outcomes for children,surgical outcomes for children,2,both,yes,yes,no
rea_026833885f,mem_6734c9213c,in rare diseases,in rare diseases,3,both,yes,yes,no
rea_3b8df98ac2,mem_6734c9213c,clinical care,clinical care,4,both,yes,yes,no
rea_37964876c6,mem_6734c9213c,patient and family centered care,patient and family centered care,6,both,yes,yes,no
rea_ed82a0e1d7,mem_6734c9213c,family centered care,family centered care,22,both,yes,yes,no
rea_77af3b2892,mem_c921b46f9f,outcomes-based evaluation-based research,outcomes based evaluation based research,0,both,yes,yes,no
rea_207664cd08,mem_c921b46f9f,interventions for reducing mental illness,interventions for reducing mental illness,1,both,yes,yes,no
rea_b82a5a5189,mem_c921b46f9f,development of program implementation models for healthcare,development of program implementation models for healthcare,2,both,yes,yes,no
rea_9937fae0e0,mem_c921b46f9f,scale development,scale development,3,both,yes,yes,no
rea_8886c746cd,mem_c921b46f9f,development of a theoretical framework for,development of a theoretical framework for,4,both,yes,yes,no
rea_551d1708aa,mem_c921b46f9f,living experience of mental health,living experience of mental health,5,both,yes,yes,no
rea_12a1b4eecc,mem_c921b46f9f,substance use-related structural stigma in healthcare environments,substance use related structural stigma in healthcare environments,6,both,yes,yes,no
rea_1403ba7f3d,mem_c921b46f9f,healthcare environments,healthcare environments,8,both,yes,yes,no
rea_1736534b2e,mem_c921b46f9f,particularly as it relates to direct service delivery,particularly as it relates to direct service delivery,13,both,yes,yes,no
rea_707ff01c87,mem_c921b46f9f,centre on workplace mental health,centre on workplace mental health,22,both,yes,yes,no
rea_1f10a07f8e,mem_c921b46f9f,mental illness,mental illness,23,both,yes,yes,no
rea_181db6ac75,mem_c921b46f9f,framing of public health messages,framing of public health messages,24,both,yes,yes,no
rea_e65353ec42,mem_c921b46f9f,major recent projects include: outcomes-based evaluation-based research,major recent projects include outcomes based evaluation based research,31,both,yes,yes,no
rea_62fac3badf,mem_c921b46f9f,workplace mental health,workplace mental health,44,both,yes,yes,no
rea_1191acf869,mem_c921b46f9f,mental health,mental health,45,both,yes,yes,no
rea_a27e84bd7f,mem_c921b46f9f,maternal mental health,maternal mental health,46,both,yes,yes,no
rea_d0ec552731,mem_c921b46f9f,development of program implementation models for healthcare and first response environments,development of program implementation models for healthcare and first response environments,3,permissive_only,no,yes,yes
rea_67d9105b28,mem_c921b46f9f,validation study of key ingredients for effective anti-stigma programming in healthcare environments,validation study of key ingredients for effective anti stigma programming in healthcare environments,4,permissive_only,no,yes,yes
rea_d4034ae4b3,mem_c921b46f9f,scale development and validation research for the oms-hc and om-patos stigma scales,scale development and validation research for the oms hc and om patos stigma scales,5,permissive_only,no,yes,yes
rea_edbec700c8,mem_c921b46f9f,projects ember - exploring mental health barriers in emergency rooms,projects ember exploring mental health barriers in emergency rooms,15,permissive_only,no,yes,yes
rea_c550a621ef,mem_c921b46f9f,ember - exploring mental health barriers in emergency rooms,ember exploring mental health barriers in emergency rooms,16,permissive_only,no,yes,yes
rea_2e6ab7f714,mem_077e050839,health systems,health systems,0,both,yes,yes,no
rea_ea3d8587c2,mem_077e050839,epidemiology,epidemiology,2,both,yes,yes,no
rea_3bbeb55ba4,mem_d4fd16a2fe,stroke,stroke,0,both,yes,yes,no
rea_cb7acccaf1,mem_d4fd16a2fe,spasticity and peripheral nerve injury,spasticity and peripheral nerve injury,1,both,yes,yes,no
rea_1be092c5a8,mem_b738ee42b4,injury & concussion prevention,injury concussion prevention,0,both,yes,yes,no
rea_71f4c67eb1,mem_b738ee42b4,epidemiology,epidemiology,1,both,yes,yes,no
rea_4523309dc5,mem_b738ee42b4,injury burden,injury burden,5,both,yes,yes,no
rea_11d223a8a8,mem_b738ee42b4,journal of sports science,journal of sports science,6,both,yes,yes,no
rea_8c9690557b,mem_b738ee42b4,submitted to international journal of sports science,submitted to international journal of sports science,7,both,yes,yes,no
rea_50d10e474e,mem_b738ee42b4,877 injury events,877 injury events,8,both,yes,yes,no
rea_b1b4879164,mem_b738ee42b4,south african journal of sports medicine,south african journal of sports medicine,5,permissive_only,no,yes,yes
rea_9ad2384a41,mem_b738ee42b4,international journal of sports medicine,international journal of sports medicine,6,permissive_only,no,yes,yes
rea_a33e494be9,mem_b738ee42b4,british journal of sports medicine,british journal of sports medicine,7,permissive_only,no,yes,yes
rea_511ba6ef29,mem_b738ee42b4,journal of sport sciences: 38 (3),journal of sport sciences 38 3,8,permissive_only,no,yes,yes
rea_53844af399,mem_b738ee42b4,sports: 7(5),sports 7 5,9,permissive_only,no,yes,yes
rea_31899ec58b,mem_b738ee42b4,journal of sports science and medicine: 17 (3),journal of sports science and medicine 17 3,10,permissive_only,no,yes,yes
rea_0ec65dc184,mem_b738ee42b4,submitted to international journal of sports science and coaching,submitted to international journal of sports science and coaching,11,permissive_only,no,yes,yes
rea_1d0e141ba3,mem_b738ee42b4,sports medicine (in press),sports medicine in press,12,permissive_only,no,yes,yes
rea_1d74d11798,mem_b738ee42b4,clinical journal of sports medicine [in press],clinical journal of sports medicine in press,13,permissive_only,no,yes,yes
rea_c8512fd15b,mem_b738ee42b4,british journal of sports medicine:51,british journal of sports medicine 51,14,permissive_only,no,yes,yes
rea_8a12a7b13b,mem_b738ee42b4,returning to play after prolonged training restrictions in professional collision sports,returning to play after prolonged training restrictions in professional collision sports,15,permissive_only,no,yes,yes
rea_5e03f1b90c,mem_b738ee42b4,trends in match concussion incidence,trends in match concussion incidence,16,permissive_only,no,yes,yes
rea_19912f29b8,mem_684e36a1b2,pain,pain,0,both,yes,yes,no
rea_a426857795,mem_684e36a1b2,spine surgery,spine surgery,1,both,yes,yes,no
rea_c56ae2531a,mem_834ac572c9,stroke,stroke,0,both,yes,yes,no
rea_55353908df,mem_834ac572c9,biomarkers for differentiation of atherosclerotic,biomarkers for differentiation of atherosclerotic,1,both,yes,yes,no
rea_2c32004f33,mem_834ac572c9,genetic causes,genetic causes,2,both,yes,yes,no
rea_f9db2d8d17,mem_88d32b9f14,machine learning,machine learning,0,both,yes,yes,no
rea_b4bfd9c542,mem_88d32b9f14,pain,pain,1,both,yes,yes,no
rea_50a66e6723,mem_61578b7504,cognitive development,cognitive development,0,both,yes,yes,no
rea_628d126078,mem_61578b7504,child development,child development,1,both,yes,yes,no
rea_9a5c18b99e,mem_61578b7504,social-cognitive development,social cognitive development,2,both,yes,yes,no
rea_2904010209,mem_61578b7504,research cognitive development speech/language development summary dr,research cognitive development speech language development summary dr,2,permissive_only,no,yes,yes
rea_197d009c77,mem_61578b7504,these early-emerging developmental issues are often long-lasting and have cascading effects over development,these early emerging developmental issues are often long lasting and have cascading effects over development,3,permissive_only,no,yes,yes
rea_95eb5d28bf,mem_61578b7504,cognitive development speech/language development summary dr,cognitive development speech language development summary dr,4,permissive_only,no,yes,yes
rea_0bb036158c,mem_61578b7504,speech/language development,speech language development,6,permissive_only,no,yes,yes
rea_8816e5b5d6,mem_61578b7504,research areas of research cognitive development speech/language development summary dr,research areas of research cognitive development speech language development summary dr,7,permissive_only,no,yes,yes
rea_1c5886f59e,mem_61578b7504,"one year in, the summit transforms mental health care for youth in calgary",one year in the summit transforms mental health care for youth in calgary,8,permissive_only,no,yes,yes
rea_e9683c460b,mem_39fb2e4858,machine learning,machine learning,0,both,yes,yes,no
rea_c81c1f82ba,mem_39fb2e4858,biometrics for healthcare,biometrics for healthcare,1,both,yes,yes,no
rea_5260d62cd5,mem_39fb2e4858,medical image processing,medical image processing,2,both,yes,yes,no
rea_7010e53b2b,mem_39fb2e4858,biomedical signal processing,biomedical signal processing,3,both,yes,yes,no
rea_b4124da52d,mem_39fb2e4858,wearables for biomedical applications,wearables for biomedical applications,4,both,yes,yes,no
rea_59ca0048d8,mem_39fb2e4858,biomedical data analysis and decision support,biomedical data analysis and decision support,7,both,yes,yes,no
rea_c436bd6eb3,mem_39fb2e4858,biomedical application,biomedical application,9,both,yes,yes,no
rea_7422955e5b,mem_39fb2e4858,biomedical data analysis,biomedical data analysis,19,both,yes,yes,no
rea_6412801f37,mem_39fb2e4858,"biometrics for healthcare, medical image processing, biomedical signal processing, wearables for biomedical applications",biometrics for healthcare medical image processing biomedical signal processing wearables for biomedical applications,7,permissive_only,no,yes,yes
rea_ce27291557,mem_39fb2e4858,societies digital worlds health,societies digital worlds health,8,permissive_only,no,yes,yes
rea_aa6b7b9ed8,mem_39fb2e4858,health and life,health and life,9,permissive_only,no,yes,yes
rea_f126e7b94f,mem_d731bc35cc,peripheral nerve injury,peripheral nerve injury,0,both,yes,yes,no
rea_6f21a27baf,mem_d731bc35cc,schwann cell biology,schwann cell biology,1,both,yes,yes,no
rea_f2dd5b964c,mem_d731bc35cc,glial cells in the peripheral nervous system,glial cells in the peripheral nervous system,7,both,yes,yes,no
rea_b367043740,mem_d731bc35cc,support neuron survival,support neuron survival,8,both,yes,yes,no
rea_f87e0e83c4,mem_d731bc35cc,porcine schwann cells,porcine schwann cells,10,both,yes,yes,no
rea_995db8ece0,mem_d731bc35cc,nerve-derived schwann cells reveals many similarities,nerve derived schwann cells reveals many similarities,11,both,yes,yes,no
rea_3d3991f0f0,mem_d731bc35cc,subtle genomic,subtle genomic,12,both,yes,yes,no
rea_59741dbefc,mem_d731bc35cc,research peripheral nerve injury,research peripheral nerve injury,2,permissive_only,no,yes,yes
rea_042fcc651e,mem_d731bc35cc,more information pubmed,more information pubmed,5,permissive_only,no,yes,yes
rea_d7f28127d5,mem_d731bc35cc,molecular therapy methods & clinical development,molecular therapy methods clinical development,9,permissive_only,no,yes,yes
rea_a335f2ba4b,mem_d731bc35cc,perineurial windows is critical for experimental reverse end-to-side nerve transfer,perineurial windows is critical for experimental reverse end to side nerve transfer,10,permissive_only,no,yes,yes
rea_1c918de749,mem_33d5559424,key domains of interest include: the gut-brain-immune axis,key domains of interest include the gut brain immune axis,0,both,yes,yes,no
rea_6ff3abb400,mem_33d5559424,brain development,brain development,1,both,yes,yes,no
rea_5261b59966,mem_33d5559424,immune function,immune function,2,both,yes,yes,no
rea_b661a40064,mem_33d5559424,clinical populations to include social determinants of health,clinical populations to include social determinants of health,3,both,yes,yes,no
rea_4311da03a4,mem_33d5559424,examining outcomes in early life,examining outcomes in early life,4,both,yes,yes,no
rea_a6a54e19e6,mem_33d5559424,developmental origins of health and disease,developmental origins of health and disease,5,both,yes,yes,no
rea_646d411994,mem_33d5559424,developmental origins of health,developmental origins of health,11,both,yes,yes,no
rea_a8e328547d,mem_33d5559424,disease broadly,disease broadly,12,both,yes,yes,no
rea_4aefc293b2,mem_33d5559424,an emphasis on risk vs. resilience,an emphasis on risk vs resilience,2,permissive_only,no,yes,yes
rea_380c767ad8,mem_33d5559424,"research developmental origins of health and disease broadly, my research focuses on",research developmental origins of health and disease broadly my research focuses on,8,permissive_only,no,yes,yes
rea_4c2b4eb2cb,mem_33d5559424,"key domains of interest include: the gut-brain-immune axis, brain development, immune function, and neurodegeneration",key domains of interest include the gut brain immune axis brain development immune function and neurodegeneration,9,permissive_only,no,yes,yes
rea_5a08311751,mem_33d5559424,"developmental origins of health and disease broadly, my research focuses on",developmental origins of health and disease broadly my research focuses on,10,permissive_only,no,yes,yes
rea_77d0855637,mem_33d5559424,chronic disease,chronic disease,12,permissive_only,no,yes,yes
