position_id,member_id,title,department,faculty,institution,affiliation_type,url,raw_text,sort_order,extraction_source,strict_extracted,permissive_extracted,permissive_only
pos_6912647666,mem_35a08188c0,Cumming School of Medicine,Department of Cell Biology and Anatomy,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Cell Biology and Anatomy",1,both,yes,yes,no
pos_8d45e71cc7,mem_35a08188c0,HBI Education Director,,,,,,HBI Education Director,2,both,yes,yes,no
pos_4b080f4ce9,mem_35a08188c0,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_5fb1ecac9c,mem_35a08188c0,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_8fa6133e0e,mem_35a08188c0,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,5,both,yes,yes,no
pos_8101fe19e1,mem_35a08188c0,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",6,both,yes,yes,no
pos_eddc4059ec,mem_c6249ccf21,Director,Calgary Multiple Sclerosis Program,,,,,"Director, Calgary Multiple Sclerosis Program",0,both,yes,yes,no
pos_150c4c97e3,mem_c6249ccf21,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_f138d7ea26,mem_c6249ccf21,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_21ce9eff86,mem_c6249ccf21,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_b4926834c1,mem_4f4215a32e,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_22400a30a0,mem_4f4215a32e,Schulich School of Engineering,Department of Biomedical Engineering,Schulich School Of Engineering,,,https://schulich.ucalgary.ca/biomedical,"Schulich School of Engineering, Department of Biomedical Engineering",1,both,yes,yes,no
pos_718d40bf8c,mem_4f4215a32e,Schulich School of Engineering,Department of Geomatics Engineering,Schulich School Of Engineering,,,https://schulich.ucalgary.ca/geomatics,"Schulich School of Engineering, Department of Geomatics Engineering",2,both,yes,yes,no
pos_62a2e0e8e8,mem_4f4215a32e,Schulich Research Chair,,,,,,Schulich Research Chair,3,both,yes,yes,no
pos_0e42d7b44c,mem_4f4215a32e,Schulich School of Engineering,,Schulich School Of Engineering,,,,Schulich School of Engineering,4,both,yes,yes,no
pos_c925d4dd05,mem_4f4215a32e,Full Member,,,,,,Full Member,5,both,yes,yes,no
pos_fa99842ce8,mem_4f4215a32e,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,6,both,yes,yes,no
pos_ea912d4d95,mem_4f4215a32e,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,7,both,yes,yes,no
pos_f3a17ac28a,mem_9afdacf59c,Professor,,,,,,Professor,0,both,yes,yes,no
pos_230b11a34a,mem_9afdacf59c,Cumming School of Medicine,Department of Community Health Sciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Community Health Sciences",1,both,yes,yes,no
pos_018db9ef50,mem_9afdacf59c,Member,,,,,,Member,2,both,yes,yes,no
pos_e21251e206,mem_9afdacf59c,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,3,both,yes,yes,no
pos_6bce7155ac,mem_9afdacf59c,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_cb07d90abd,mem_9afdacf59c,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,5,both,yes,yes,no
pos_c6454d25dc,mem_9afdacf59c,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,6,both,yes,yes,no
pos_3ef27e2d5e,mem_9afdacf59c,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,7,both,yes,yes,no
pos_0e4f21c59a,mem_aab2d35ab1,Clinical Associate Professor,,,,,,Clinical Associate Professor,0,both,yes,yes,no
pos_55d6f7d567,mem_aab2d35ab1,Cumming School of Medicine,,Cumming School Of Medicine,,,,Cumming School of Medicine,1,both,yes,yes,no
pos_e6fab83ccc,mem_aab2d35ab1,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_361d4ad29b,mem_aab2d35ab1,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_ddda0f7d40,mem_53bdbb7000,Full Member,,,,,,Full Member,0,both,yes,yes,no
pos_74c125086f,mem_53bdbb7000,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,1,both,yes,yes,no
pos_38d3cc12d4,mem_53bdbb7000,Associate Professor,,,,,,Associate Professor,2,both,yes,yes,no
pos_37e1bcad39,mem_53bdbb7000,University of Calgary,,,,,,University of Calgary,3,both,yes,yes,no
pos_c9959e5bd0,mem_53bdbb7000,Member,,,,,,Member,4,both,yes,yes,no
pos_908b49f383,mem_53bdbb7000,Libin Cardiovascular Institute,,,,,,Libin Cardiovascular Institute,5,both,yes,yes,no
pos_509f9cbe7a,mem_418b15747e,Section Chief Physical Medicine and Rehabilitation,,,,,,Section Chief Physical Medicine and Rehabilitation,0,both,yes,yes,no
pos_320928c544,mem_418b15747e,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_a3005f5027,mem_418b15747e,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_5cd1eda7d0,mem_418b15747e,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_76de0e6435,mem_418b15747e,Associate Member,,,,associate member,,Associate Member,4,both,yes,yes,no
pos_5a86335273,mem_418b15747e,McCaig Institute for Bone and Joint Health,,,,,,McCaig Institute for Bone and Joint Health,5,both,yes,yes,no
pos_5a36750933,mem_418b15747e,Libin Cardiovascular Institute,,,,,,Libin Cardiovascular Institute,6,both,yes,yes,no
pos_9e37562989,mem_eba13da887,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_e6b4b43ab1,mem_eba13da887,Cumming School of Medicine,Department of Pediatrics,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Pediatrics",1,both,yes,yes,no
pos_f5a26c457f,mem_eba13da887,Cumming School of Medicine,Department of Community Health Sciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Community Health Sciences",2,both,yes,yes,no
pos_3292f4ad87,mem_eba13da887,Cumming School of Medicine,Department of Clinical Neurosciences | Neurology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences | Neurology",3,both,yes,yes,no
pos_430c0328dd,mem_eba13da887,Adjunct Associate Professor,,,,adjunct,,Adjunct Associate Professor,4,both,yes,yes,no
pos_a899e4d921,mem_eba13da887,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",5,both,yes,yes,no
pos_81ef902731,mem_eba13da887,Full Member,,,,,,Full Member,6,both,yes,yes,no
pos_9e3f2a9723,mem_eba13da887,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,7,both,yes,yes,no
pos_289ae0584e,mem_eba13da887,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,8,both,yes,yes,no
pos_da8d49719e,mem_eba13da887,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,9,both,yes,yes,no
pos_9421835a06,mem_eba13da887,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,10,both,yes,yes,no
pos_bc49a24706,mem_4598061484,Clinical Assistant Professor,,,,,,Clinical Assistant Professor,0,both,yes,yes,no
pos_799189d67c,mem_4598061484,Cumming School of Medicine,,Cumming School Of Medicine,,,,Cumming School of Medicine,1,both,yes,yes,no
pos_9df6d677c7,mem_4598061484,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_47e7c5fc1d,mem_4598061484,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_60bb65c11d,mem_ff28df9a18,Professor,,,,,,Professor,0,both,yes,yes,no
pos_339517b65f,mem_ff28df9a18,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_8690147762,mem_ff28df9a18,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_549477142e,mem_ff28df9a18,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_f65bb8b1ee,mem_ff28df9a18,The Calvin,Phoebe and Joan Snyder Institute for Chronic Diseases,,,,,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",4,both,yes,yes,no
pos_552e138323,mem_7775deb1e5,Adjunct Associate Professor,,,,adjunct,,Adjunct Associate Professor,0,both,yes,yes,no
pos_8a1cab592d,mem_7775deb1e5,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_a17a2ab36d,mem_7775deb1e5,Cumming School of Medicine,Department of Psychiatry,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Psychiatry",2,both,yes,yes,no
pos_a6efe695c6,mem_7775deb1e5,Associate Member,,,,associate member,,Associate Member,3,both,yes,yes,no
pos_5cbb140f8d,mem_7775deb1e5,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,4,both,yes,yes,no
pos_3bf3e091eb,mem_83852004c1,Professor,,,,,,Professor,0,both,yes,yes,no
pos_d2f388d85e,mem_83852004c1,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_436a0d7e9f,mem_83852004c1,Cumming School of Medicine,Department of Radiology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Radiology",2,both,yes,yes,no
pos_d115cc9cfb,mem_83852004c1,Cumming School of Medicine,Department of Community Health Sciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Community Health Sciences",3,both,yes,yes,no
pos_3517bace19,mem_83852004c1,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_09f7d60caa,mem_83852004c1,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_45f7da8412,mem_6d98d2c6bc,Professor Emeritus,,,,emeritus,,Professor Emeritus,0,both,yes,yes,no
pos_8a508adbfb,mem_6d98d2c6bc,Cumming School of Medicine,Department of Physiology and Pharmacology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Physiology and Pharmacology",1,both,yes,yes,no
pos_3e1ebaab94,mem_6d98d2c6bc,Emeritus Member,,,,emeritus,,Emeritus Member,2,both,yes,yes,no
pos_d58ccc3de3,mem_6d98d2c6bc,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_375fdacb42,mem_65229f6177,Chair: SSHRC Tier 2 Canada Research Chair in Determinants of Child Development,,,,,,Chair: SSHRC Tier 2 Canada Research Chair in Determinants of Child Development,0,both,yes,yes,no
pos_939fe2dfe5,mem_65229f6177,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_60f229c02e,mem_65229f6177,Professor,,,,,,Professor,2,both,yes,yes,no
pos_98830e68e0,mem_65229f6177,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_f2834773cf,mem_65229f6177,Hotchkiss Brain Institute,Mathison Centre for Mental Health Research and Education,,,,,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",4,both,yes,yes,no
pos_db827b86e2,mem_65229f6177,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",5,both,yes,yes,no
pos_52f56b3935,mem_622613bf11,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_f30f5d011f,mem_622613bf11,Cumming School of Medicine,Department of Radiology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Radiology",1,both,yes,yes,no
pos_074aba1129,mem_622613bf11,Scientific Director,,,,,,Scientific Director,2,both,yes,yes,no
pos_806c4c4362,mem_622613bf11,Child and Adolescent Imaging Research Program,,,,,,Child and Adolescent Imaging Research Program,3,both,yes,yes,no
pos_de5b44fc75,mem_622613bf11,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_2dc7b4f0f5,mem_622613bf11,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_1c4366116b,mem_622613bf11,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,6,both,yes,yes,no
pos_25e824da69,mem_622613bf11,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,7,both,yes,yes,no
pos_245ec88e74,mem_622613bf11,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",8,both,yes,yes,no
pos_7fded2713a,mem_622613bf11,Adjunct Associate Professor,,,,adjunct,,Adjunct Associate Professor,9,both,yes,yes,no
pos_d2dfd59100,mem_622613bf11,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",10,both,yes,yes,no
pos_d76fd8a656,mem_622613bf11,Cumming School of Medicine,,Cumming School Of Medicine,,,,Cumming School of Medicine,11,both,yes,yes,no
pos_4ba997d79c,mem_cd038775a0,Director of Undergraduate Studies,,,,,,Director of Undergraduate Studies,0,both,yes,yes,no
pos_f8903b23aa,mem_cd038775a0,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_a319936b42,mem_cd038775a0,Associate Professor (Teaching),,,,,,Associate Professor (Teaching),2,both,yes,yes,no
pos_0fa77e2702,mem_cd038775a0,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_b0cbea11e6,mem_cd038775a0,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,4,both,yes,yes,no
pos_b8d6e28c55,mem_980064fac2,Research Manager,,,,,,Research Manager,0,both,yes,yes,no
pos_0cd68fa4e0,mem_980064fac2,Cumming School of Medicine,Department of Psychiatry,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Psychiatry",1,both,yes,yes,no
pos_80005107e1,mem_980064fac2,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_022b562f3b,mem_980064fac2,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_0624200347,mem_980064fac2,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,4,both,yes,yes,no
pos_0497b0d1eb,mem_da080c48f2,Clinical Professor,,,,,,Clinical Professor,0,both,yes,yes,no
pos_26b9808917,mem_da080c48f2,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_6e66eb5024,mem_da080c48f2,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_be56e1b4d2,mem_da080c48f2,Hotchkiss Brain Institute,Mathison Centre for Mental Health Research and Education,,,,,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",3,both,yes,yes,no
pos_5b4e5d6ad8,mem_da080c48f2,Vice Chair (Education) (44000) DCNS,,,,,,Vice Chair (Education) (44000) DCNS,4,both,yes,yes,no
pos_6c03de667f,mem_da080c48f2,~ Other ~,,,,,,~ Other ~,5,both,yes,yes,no
pos_0381395284,mem_fb9b9dd954,Full Member,,,,,,Full Member,0,both,yes,yes,no
pos_1a849ff635,mem_fb9b9dd954,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,1,both,yes,yes,no
pos_3d3d7ed900,mem_fb9b9dd954,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,2,both,yes,yes,no
pos_022b8c2a4b,mem_fb9b9dd954,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,3,both,yes,yes,no
pos_3feefa7192,mem_fb9b9dd954,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,4,both,yes,yes,no
pos_f6d7eb8ab9,mem_6734c9213c,Clinical Associate Professor,,,,,,Clinical Associate Professor,0,both,yes,yes,no
pos_917d118c5b,mem_6734c9213c,Cumming School of Medicine,Department of Surgery | Ophthalmology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Surgery | Ophthalmology",1,both,yes,yes,no
pos_d745bdb9a5,mem_6734c9213c,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,2,both,yes,yes,no
pos_e4d4d1b02d,mem_6734c9213c,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,3,both,yes,yes,no
pos_b1f037e2b7,mem_c921b46f9f,Adjunct Clinical Associate,,,,adjunct,,Adjunct Clinical Associate,0,both,yes,yes,no
pos_7d39c09961,mem_c921b46f9f,Faculty of Nursing,Adjuncts,Faculty Of Nursing,,adjunct,,"Faculty of Nursing, Adjuncts",1,both,yes,yes,no
pos_55ea30f6be,mem_c921b46f9f,Adjunct Assistant Professor,,,,adjunct,,Adjunct Assistant Professor,2,both,yes,yes,no
pos_32c4216f22,mem_c921b46f9f,Cumming School of Medicine,Department of Psychiatry,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Psychiatry",3,both,yes,yes,no
pos_74f4febb50,mem_c921b46f9f,Associate Member,,,,associate member,,Associate Member,4,both,yes,yes,no
pos_4fda455aec,mem_c921b46f9f,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_0be43a6c55,mem_c921b46f9f,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,6,both,yes,yes,no
pos_1694ad7029,mem_077e050839,Clinical Assistant Professor,,,,,,Clinical Assistant Professor,0,both,yes,yes,no
pos_f2e614ae31,mem_077e050839,Cumming School of Medicine,Department of Emergency Medicine,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Emergency Medicine",1,both,yes,yes,no
pos_52c03d492f,mem_077e050839,Member,,,,,,Member,2,both,yes,yes,no
pos_c67a99a2d7,mem_077e050839,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,3,both,yes,yes,no
pos_63ab328330,mem_077e050839,Cumming School of Medicine,Office of Health and Medical Education Scholarship,Cumming School Of Medicine,,,,"Cumming School of Medicine, Office of Health and Medical Education Scholarship",4,both,yes,yes,no
pos_7b92c533ba,mem_077e050839,Full Member,,,,,,Full Member,5,both,yes,yes,no
pos_6fb3cfb339,mem_077e050839,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,6,both,yes,yes,no
pos_1cde874c7e,mem_077e050839,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,7,both,yes,yes,no
pos_d945bdf48d,mem_d4fd16a2fe,Clinical Associate Professor,,,,,,Clinical Associate Professor,0,both,yes,yes,no
pos_151a1597f1,mem_d4fd16a2fe,Cumming School of Medicine,,Cumming School Of Medicine,,,,Cumming School of Medicine,1,both,yes,yes,no
pos_26a73f4477,mem_d4fd16a2fe,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_d99b071236,mem_d4fd16a2fe,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_e813166256,mem_b738ee42b4,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_7922f69326,mem_b738ee42b4,Faculty of Kinesiology,,Faculty Of Kinesiology,,,,Faculty of Kinesiology,1,both,yes,yes,no
pos_04b4d9e327,mem_b738ee42b4,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,2,both,yes,yes,no
pos_d1f382e8ae,mem_b738ee42b4,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,3,both,yes,yes,no
pos_7f5359102d,mem_b738ee42b4,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_ad51080836,mem_b738ee42b4,Hotchkiss Brain Institute,Integrative concussion research program,,,,,"Hotchkiss Brain Institute, Integrative concussion research program",5,both,yes,yes,no
pos_aad1057cf0,mem_684e36a1b2,Full Member,,,,,,Full Member,0,both,yes,yes,no
pos_52334b133b,mem_684e36a1b2,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,1,both,yes,yes,no
pos_5e4bddd25e,mem_834ac572c9,Clinical Assistant Professor,,,,,,Clinical Assistant Professor,0,both,yes,yes,no
