education_id,member_id,degree,institution,field_of_study,year,raw_text,sort_order,extraction_source,strict_extracted,permissive_extracted,permissive_only
edu_2faecaca83,mem_39fb2e4858,,Warsaw University of Technology,,1999,"Dr. Habilitated Technical Sciences, Warsaw University of Technology, 1999",2,both,yes,yes,no
edu_90b4188848,mem_d731bc35cc,PhD,University of Hong Kong,PhD Neuroscience,,"PhD Neuroscience, University of Hong Kong,",0,both,yes,yes,no
edu_0dbf932e1b,mem_d731bc35cc,BSc,Hong Kong University of Science and Technology,BSc Biology,,"BSc Biology, Hong Kong University of Science and Technology,",1,both,yes,yes,no
edu_e42d0034a9,mem_33d5559424,PhD,University of British Columbia (UBC),PhD Neuroscience,2016,"PhD Neuroscience , University of British Columbia (UBC), 2016",0,both,yes,yes,no
edu_873860fb5f,mem_33d5559424,BSc,University of British Columbia,BSc Cell Biology & Genetics,2009,"BSc Cell Biology & Genetics, University of British Columbia, 2009",1,both,yes,yes,no
edu_f0bf936e27,mem_33d5559424,BA,University of British Columbia (UBC),BA French,2009,"BA French, University of British Columbia (UBC), 2009",2,both,yes,yes,no
edu_c84d8395cd,mem_c41824b375,,,,1995,"B.S. , , 1995",0,both,yes,yes,no
edu_2b89be2504,mem_c41824b375,,,,1999,"Doctor of Medicine , , 1999",1,both,yes,yes,no
edu_1dd432e180,mem_c41824b375,,University of Toronto,,2008,"M.S. Clinical Epidemiology, University of Toronto, 2008",2,both,yes,yes,no
edu_27ebea20a5,mem_8777c1db23,Doctor of Philosophy,University of Calgary,Doctor of Philosophy Counselling Psychology,2016,"Doctor of Philosophy Counselling Psychology, University of Calgary, 2016",0,both,yes,yes,no
edu_951ac92334,mem_8777c1db23,,University of Calgary,,2011,"Master's of Science Counselling Psychology, University of Calgary, 2011",1,both,yes,yes,no
edu_19b4e181c5,mem_8777c1db23,,University of Alberta,,2008,"Master's of Science Health Promotion Studies, University of Alberta, 2008",2,both,yes,yes,no
edu_4269daf685,mem_8777c1db23,Bachelor of Arts,University of Alberta,Bachelor of Arts Psychology,2003,"Bachelor of Arts Psychology, University of Alberta, 2003",3,both,yes,yes,no
edu_8f1c48c788,mem_3873666ecc,PhD,University of Calgary,PhD Nursing,2007,"PhD Nursing, University of Calgary, 2007",0,both,yes,yes,no
edu_6b3d17a375,mem_3873666ecc,MSc,Nova Southeastern University,MSc HRM,1997,"MSc HRM, Nova Southeastern University, 1997",1,both,yes,yes,no
edu_08b725a97b,mem_3873666ecc,BSc,University of Victoria,BSc Nursing,1993,"BSc Nursing, University of Victoria, 1993",2,both,yes,yes,no
edu_21c9364bae,mem_f80d6c1f22,BSc,University of Manitoba,BSc(Med) Medicine,1969,"BSc(Med) Medicine, University of Manitoba, 1969",0,both,yes,yes,no
edu_c8ddc75611,mem_f80d6c1f22,,University of Manitoba,,1969,"Doctor of Medicine Medicine, University of Manitoba, 1969",1,both,yes,yes,no
edu_bf4d1496fd,mem_057ed15a6a,,,,1984,"Bachelor of Medicine , Ludwig-Maximilians Un-Munich, 1984",0,both,yes,yes,no
edu_62e867068a,mem_057ed15a6a,,Munich Technical University,,1993,"Doctorate Psychiatry, Munich Technical University, 1993",1,both,yes,yes,no
edu_08c310c566,mem_057ed15a6a,,Hamburg University,,2008,"Doctor of Medicine Psychiatry, Hamburg University, 2008",2,both,yes,yes,no
edu_32064deb0d,mem_057ed15a6a,,,,1990,"Doctor of Medicine Medicine, Ludwig-Maximilian Un-Munrich, 1990",3,both,yes,yes,no
edu_889609df04,mem_ae209aa8cc,B.Sc,Dalhousie University,B.Sc. Biochemistry and Microbiology & Immunology,1999,"B.Sc. Biochemistry and Microbiology & Immunology, Dalhousie University, 1999",0,both,yes,yes,no
edu_37ed02f531,mem_ae209aa8cc,Ph.D,Dalhousie University,Ph.D. Biochemistry & Molecular Biology,2006,"Ph.D. Biochemistry & Molecular Biology, Dalhousie University, 2006",1,both,yes,yes,no
edu_7167be5030,mem_ae209aa8cc,,Yale University,,,"Post-Doc with Dr Gerald Shadel, Yale University,",2,both,yes,yes,no
edu_1498bfa233,mem_ae209aa8cc,,Ottawa Heart Institute,,,"Post-Doc with Dr. Heidi McBride, Ottawa Heart Institute,",3,both,yes,yes,no
edu_6c601f0e31,mem_38fab37327,BSc,Obafemi Awolowo University,BSc (First Class Honors) Statistics,2004,"BSc (First Class Honors) Statistics, Obafemi Awolowo University, Ile-Ife, Nigeria, 2004",0,both,yes,yes,no
edu_2ee5703b61,mem_38fab37327,MSc,University of Windsor,MSc Mathematical Statistics,2008,"MSc Mathematical Statistics , University of Windsor, Windsor, Canada, 2008",1,both,yes,yes,no
edu_c15a9e26a8,mem_38fab37327,PhD,University of Saskatchewan,PhD Biostatistics,2012,"PhD Biostatistics, University of Saskatchewan, Saskatoon, Canada, 2012",2,both,yes,yes,no
edu_dd931f6d00,mem_a4dc36ebf7,BSc,Queen's University,BSc (Honours) Life Sciences,,"BSc (Honours) Life Sciences, Queen's University,",0,both,yes,yes,no
edu_ca9b76b5d6,mem_a4dc36ebf7,PhD,Queen's University,PhD Pharmacology & Toxicology,,"PhD Pharmacology & Toxicology, Queen's University,",1,both,yes,yes,no
edu_65e23c43c0,mem_f4ed9da557,,Queen's University at Kingston,,2016,"Postdoctoral Fellowship Motor Control and Learning, Queen's University at Kingston, 2016",0,both,yes,yes,no
edu_fd9c659186,mem_f4ed9da557,Doctor of Philosophy,McMaster University,Doctor of Philosophy Sensorimotor Neuroscience,2012,"Doctor of Philosophy Sensorimotor Neuroscience, McMaster University, 2012",1,both,yes,yes,no
edu_00b779367f,mem_f4ed9da557,MSc,University of Ottawa,MSc Biomechanics,2008,"MSc Biomechanics, University of Ottawa, 2008",2,both,yes,yes,no
edu_5290682ec5,mem_f4ed9da557,BSc,University of Ottawa,BSc (Hons) Summa cum laude Human Kinetics,2006,"BSc (Hons) Summa cum laude Human Kinetics, University of Ottawa, 2006",3,both,yes,yes,no
edu_192ecbe50d,mem_5f0bb4bf6e,,Memorial University,,1997,"Bach of Med Sci , Memorial University, 1997",0,both,yes,yes,no
edu_1f6b683aa2,mem_5f0bb4bf6e,,Memorial University,,1999,"Doctor of Medicine , Memorial University, 1999",1,both,yes,yes,no
edu_e3dd5770e0,mem_5f0bb4bf6e,Doctor of Philosophy,McMaster University,,2008,"Doctor of Philosophy , McMaster University, 2008",2,both,yes,yes,no
edu_70d1051c95,mem_d63e7deb2d,,,,2012,"Neurology Residency FLENI, Buenos Aires, Argentina, 2012",0,both,yes,yes,no
edu_f59ff3dee6,mem_d63e7deb2d,,Movement Disorders Fellowship University of Toronto,,2015,"Movement Disorders Fellowship University of Toronto, 2015",1,both,yes,yes,no
edu_4482bb80d2,mem_e29ecf6f48,BA,University of New Brunswick,BA (honors),2004,"BA (honors) , University of New Brunswick, 2004",0,both,yes,yes,no
edu_d976e2b8a2,mem_e29ecf6f48,,McGill University,,2007,"BSW , McGill University, 2007",1,both,yes,yes,no
edu_95a9de2cfb,mem_e29ecf6f48,PhD,McGill University,,2016,"PhD , McGill University, 2016",2,both,yes,yes,no
edu_d061aa3ebe,mem_e29ecf6f48,,McGill University,,2010,"MSW , McGill University, 2010",3,both,yes,yes,no
edu_a3e899a561,mem_8b49df0680,,Victoria University Manchester,,1981,"B.S. Pharmacology, Victoria University Manchester, 1981",0,both,yes,yes,no
edu_c56dc87b0c,mem_8b49df0680,Doctor of Philosophy,University of British Columbia,Doctor of Philosophy Pharmacology,1986,"Doctor of Philosophy Pharmacology, University of British Columbia, 1986",1,both,yes,yes,no
edu_29bddd3cc5,mem_c9bf668779,BSc,University of Manitoba,BSc. Zoology,1965,"BSc. Zoology, University of Manitoba, 1965",0,both,yes,yes,no
edu_0a51baf6ed,mem_c9bf668779,BSc,University of Manitoba,BSc. Medicine,1969,"BSc. Medicine, University of Manitoba, 1969",1,both,yes,yes,no
edu_af6c489bf6,mem_c9bf668779,,University of Manitoba,,1969,"Doctor of Medicine Medicine, University of Manitoba, 1969",2,both,yes,yes,no
edu_f04076c778,mem_99694aed87,,University of Groningen,,1982,"B.S. Biological Sciences, University of Groningen, 1982",0,both,yes,yes,no
edu_3499eb36ce,mem_99694aed87,,University of Groningen,,1986,"M.S. Pharmacology and Behavioral Physiology, University of Groningen, 1986",1,both,yes,yes,no
edu_4bc6413f0e,mem_99694aed87,Ph.D,Free University of Amsterdam,Ph.D. Physiology/Neurobiology,1992,"Ph.D. Physiology/Neurobiology, Free University of Amsterdam, 1992",2,both,yes,yes,no
edu_824e9e5900,mem_6a59c524fe,,University of Calgary (U of C) and Alberta Health Services.,,,"Dr. William Fletcher is a Professor in the Departments of Clinical Neurosciences and Surgery, Associate Head of the Division of Neurology and past Director of the Neurology Residency Program, University of Calgary (U of C) and Alberta Health Services.",0,both,yes,yes,no
edu_b718eb1f7b,mem_6a59c524fe,,Dr. Fletcher obtained his medical degree from the University of Manitoba in 1975,,1975,"Dr. Fletcher obtained his medical degree from the University of Manitoba in 1975, and was a neurology resident at the U of C from 1978 to 1983. He obtained specialist certification, becoming a fellow of the Royal College of Physicians and Surgeons of Canada in 1983 and a diplomat of the American Board of Psychiatry and Neurology in 1984. From 1983 to 1986, he was an Alberta Heritage Foundation Medical Research (AHFMR) Fellow and completed fellowships in Neuro-Ophthalmology and Neuro-Otology at the Universities of Toronto, California (San Francisco) and Johns Hopkins. Dr. Fletcher was an AHFMR Clinical Investigator from 1986 to 1993 and was the Neurology Residency Program Director at the U of C from 1996 to 2009.",1,both,yes,yes,no
edu_e16077fc34,mem_6a59c524fe,,,,,Dr. Fletcher also works out of the Neuro-Ophthalmology Clinic at the Rockyview Eye Clinic. He provides diagnosis and treatment to patients from Calgary and Southern Alberta who suffer vision problems caused by disorders of the brain or nerves. He also is co-director of the Neurovestibular Program at the South Health Campus and holds a monthly clinic for patients with vertigo.,2,both,yes,yes,no
edu_f0c2b4f867,mem_6a59c524fe,,visual function and inner ear function. Current projects include a multicentre study of idiopathic intracranial hypertension and a study of the effectiveness of low-dose prednisone for ocular myasthenia gravis. He is also collaborating with Drs. Geoffrey Melvill Jones and Beth Lange to investigate the ability of a novel body positioning device to detect utricular dysfunction.,,,"Dr. Fletcher’s clinical research interests focus on neuro-ophthalmology and neuro-otology, comprising disorders of eye movement, visual function and inner ear function. Current projects include a multicentre study of idiopathic intracranial hypertension and a study of the effectiveness of low-dose prednisone for ocular myasthenia gravis. He is also collaborating with Drs. Geoffrey Melvill Jones and Beth Lange to investigate the ability of a novel body positioning device to detect utricular dysfunction.",3,both,yes,yes,no
edu_3517694131,mem_6a59c524fe,,Dr. Fletcher is Chair of the Neurology Specialty Committee of the Royal College of Physicians and Surgeons of Canada and is a past Examiner in Neurology for the Royal College. Over the years,,,"Dr. Fletcher is Chair of the Neurology Specialty Committee of the Royal College of Physicians and Surgeons of Canada and is a past Examiner in Neurology for the Royal College. Over the years, he has won a number of awards, including the Resident Well-Being Award, Professional Association of Residents of Alberta and Certificate of Merit Award from the Canadian Association for Medical Education.",4,both,yes,yes,no
edu_cbcaa9c9c9,mem_4f3849e54e,,University of Toronto,,1978,"B.S. Biological Sciences, University of Toronto, 1978",0,both,yes,yes,no
edu_cb3da808ef,mem_4f3849e54e,Doctor of Philosophy,McMaster University,Doctor of Philosophy Pharmacology,1985,"Doctor of Philosophy Pharmacology, McMaster University, 1985",1,both,yes,yes,no
edu_d02851248b,mem_4f3849e54e,,University of Toronto,,1980,"M.S. Zoology, University of Toronto, 1980",2,both,yes,yes,no
edu_84140bc486,mem_1365f1b099,,University of Illinois,,1990,"Bach of Phil Philosophy, University of Illinois, 1990",0,both,yes,yes,no
edu_4fc29c0d50,mem_1365f1b099,,University of Illinois,,1996,"Doctor of Medicine Medicine, University of Illinois, 1996",1,both,yes,yes,no
edu_a58fba3386,mem_6fad50104e,B.A,Swarthmore College,B.A. Zoology High Honors,1961,"B.A. Zoology High Honors, Swarthmore College, 1961",0,both,yes,yes,no
edu_adaf8a0c46,mem_6fad50104e,,University of Chicago,,1967,"Doctor of Medicine with Honors Medicine, University of Chicago, 1967",1,both,yes,yes,no
edu_83dabaad3c,mem_6fad50104e,Doctor of Philosophy,University of Chicago,Doctor of Philosophy Anatomy,1966,"Doctor of Philosophy Anatomy, University of Chicago, 1966",2,both,yes,yes,no
edu_698ef29a4b,mem_068c3d4ab0,Ph.D,University of Western Ontario,Ph.D. Robotics and Neuroscience,,"Ph.D. Robotics and Neuroscience, University of Western Ontario,",0,both,yes,yes,no
edu_55f392ae5a,mem_afba364ee4,B.A,Chung-Ang University,B.A. Social Work,2003,"B.A. Social Work, Chung-Ang University, 2003",0,both,yes,yes,no
edu_e6bd1281ee,mem_afba364ee4,,Chung-Ang University,,2005,"M.S.W. Social Policy, Chung-Ang University, 2005",1,both,yes,yes,no
edu_e591aaac78,mem_afba364ee4,Doctor of Philosophy,University of Pittsburgh,Doctor of Philosophy Social Work,2012,"Doctor of Philosophy Social Work, University of Pittsburgh, 2012",2,both,yes,yes,no
edu_cc334803a8,mem_74c0a59289,,,,1983,"B.S. Electrical Engineering, Shanghai Tiedao Universtiy, 1983",0,both,yes,yes,no
edu_da8489a814,mem_74c0a59289,Doctor of Philosophy,Nottingham Trent University,Doctor of Philosophy Computer Science,1998,"Doctor of Philosophy Computer Science, Nottingham Trent University, 1998",1,both,yes,yes,no
edu_74563f278a,mem_732e519cbb,MD,Dr. Zhang is trained as a MD specializing in radiology in China and PhD in Imaging Informatics at the University of Calgary. She has done Research Fellowships in Clinical Neurosciences/Neurology,as well as Clinical Fellowship in neuroradiology,,"Dr. Zhang is trained as a MD specializing in radiology in China and PhD in Imaging Informatics at the University of Calgary. She has done Research Fellowships in Clinical Neurosciences/Neurology, as well as Clinical Fellowship in neuroradiology, at the Universities of British Columbia and Calgary.",0,both,yes,yes,no
edu_a7b248749c,mem_6bb59a60cb,,Brown University,,1990,"B.S. Medicine, Brown University, 1990",0,both,yes,yes,no
edu_bccbef2888,mem_6bb59a60cb,,Queen's University,,1996,"Doctor of Medicine Medicine, Queen's University, 1996",1,both,yes,yes,no
edu_808ff4734b,mem_6bb59a60cb,Doctor of Philosophy,University of Western Ontario,Doctor of Philosophy Biophysics,2002,"Doctor of Philosophy Biophysics, University of Western Ontario, 2002",2,both,yes,yes,no
edu_a100eaa0f3,mem_44def62df0,,University of Alberta,,,"FRCPC Psychiatry, University of Alberta,",0,both,yes,yes,no
edu_43d20ef196,mem_44def62df0,,University of Toronto,,,"Diploma, United Council for Neurological Subspecialties Behavioral Neurology and Neuropsychiatry, University of Toronto,",1,both,yes,yes,no
